location	chromosome	start	end	bases	gc	mappability	blacklist	residual	use
1:29600001-29700000	1	29600001	29700000	100	50.667	90.5991	0	0.0155568786104219	TRUE
1:29700001-29800000	1	29700001	29800000	100	47.962	89.4966	0	0.0130860457554169	TRUE
1:29800001-29900000	1	29800001	29900000	78.082	48.3722240721293	94.2645	0	-0.0317182623615264	TRUE
1:29900001-30000000	1	29900001	30000000	0	NA	0	0	NA	FALSE
1:30000001-30100000	1	30000001	30100000	71.918	46.1052865763787	95.0985	0	-0.0026232172130376	TRUE
1:30100001-30200000	1	30100001	30200000	100	48.969	92.5604	0	-0.0291197550010794	TRUE
1:30200001-30300000	1	30200001	30300000	100	46.7	92.7816	0	-0.0591581084391501	TRUE
1:30300001-30400000	1	30300001	30400000	100	47.953	95.317	0	-0.0191956615305621	TRUE
1:30400001-30500000	1	30400001	30500000	100	46.771	92.62	0	-0.0162651544476241	TRUE
1:30500001-30600000	1	30500001	30600000	100	50.241	95.4248	0	0.00667663889069081	TRUE
1:30600001-30700000	1	30600001	30700000	100	45.714	88.0873	0	0.00986305155834433	TRUE
1:30700001-30800000	1	30700001	30800000	100	48.352	95.1082	0	-0.0109004598150984	TRUE
1:30800001-30900000	1	30800001	30900000	100	49.015	93.5038	0.079	-0.0206878112836884	TRUE
1:30900001-31000000	1	30900001	31000000	100	47.471	77.3798	0	0.0811467005512432	TRUE
1:31000001-31100000	1	31000001	31100000	100	44.026	88.8129	0	-0.00188330408016274	TRUE
1:31100001-31200000	1	31100001	31200000	100	51.76	95.4731	0	0.0314019017075996	TRUE
1:31200001-31300000	1	31200001	31300000	100	52.337	93.4797	0.149	0.05314706181913	TRUE
1:31300001-31400000	1	31300001	31400000	100	51.181	90.6355	0	-0.00265124577148268	TRUE
1:31400001-31500000	1	31400001	31500000	100	40.333	90.0988	0	0.0212748349154558	TRUE
1:31500001-31600000	1	31500001	31600000	100	44.797	74.2364	0	-0.0436445950603993	TRUE
1:31600001-31700000	1	31600001	31700000	100	49.579	72.4432	0	0.0618143509118543	TRUE
1:31700001-31800000	1	31700001	31800000	100	44.274	84.7071	0	-0.0110754789205294	TRUE
1:31800001-31900000	1	31800001	31900000	100	46.775	87.6753	0	0.000484105694891213	TRUE
1:31900001-32000000	1	31900001	32000000	100	44.61	79.8547	0	0.00391297856794282	TRUE
1:32000001-32100000	1	32000001	32100000	100	48.369	88.0497	0	-0.0183395338038728	TRUE
1:32100001-32200000	1	32100001	32200000	100	53.981	96.743	0	0.0503689422342513	TRUE
1:32200001-32300000	1	32200001	32300000	100	52.701	93.9618	0	-0.0202284258706018	TRUE
1:32300001-32400000	1	32300001	32400000	100	43.05	81.1353	0	-2.80500765322267e-05	TRUE
1:32400001-32500000	1	32400001	32500000	100	46.227	77.1484	0	0.0180718689599652	TRUE
1:32500001-32600000	1	32500001	32600000	100	46.252	76.7587	0	0.0209306482763495	TRUE
1:32600001-32700000	1	32600001	32700000	100	48.033	83.625	0	0.0343905361275596	TRUE
1:32700001-32800000	1	32700001	32800000	100	48.847	77.7143	0	-0.0155701259673144	TRUE
1:32800001-32900000	1	32800001	32900000	100	49.34	82.4814	0.08	0.0367013419312572	TRUE
1:32900001-33000000	1	32900001	33000000	100	45.256	71.2935	0	0.0428643046729175	TRUE
1:33000001-33100000	1	33000001	33100000	100	43.866	74.8951	0	-0.0345990830525299	TRUE
1:33100001-33200000	1	33100001	33200000	100	47.455	73.2057	0	-0.0117537179819818	TRUE
1:33200001-33300000	1	33200001	33300000	100	48.51	80.6767	0	-0.00672261850446521	TRUE
1:33300001-33400000	1	33300001	33400000	100	48.594	86.2565	0	-0.0243464174064541	TRUE
1:33400001-33500000	1	33400001	33500000	100	46.457	82.7617	0	0.0521023280501494	TRUE
1:33500001-33600000	1	33500001	33600000	100	46.784	81.8662	0	0.0571988043669943	TRUE
1:33600001-33700000	1	33600001	33700000	100	46.389	86.3754	0	0.00656038869506792	TRUE
1:33700001-33800000	1	33700001	33800000	100	50.299	90.3789	0	0.00024377944866294	TRUE
1:33800001-33900000	1	33800001	33900000	100	44.394	93.902	0	-0.0223848997500942	TRUE
1:33900001-34000000	1	33900001	34000000	100	44.918	91.4477	0	0.0194748202043454	TRUE
1:34000001-34100000	1	34000001	34100000	100	44.85	94.7222	0	0.011909235938531	TRUE
1:34100001-34200000	1	34100001	34200000	100	44.584	90.2382	0	0.048696413928203	TRUE
1:34200001-34300000	1	34200001	34300000	100	45.137	91.728	0	0.0432589322404722	TRUE
1:34300001-34400000	1	34300001	34400000	100	45.271	93.5273	0	0.0122975254135356	TRUE
1:34400001-34500000	1	34400001	34500000	100	46.41	97.1369	0	0.0125772473582724	TRUE
1:34500001-34600000	1	34500001	34600000	100	44.188	85.8941	0	0.0233973216184303	TRUE
1:34600001-34700000	1	34600001	34700000	100	46.903	95.746	0	-0.0206251840750086	TRUE
1:34700001-34800000	1	34700001	34800000	100	41.729	89.2906	0	0.0100675905790624	TRUE
1:34800001-34900000	1	34800001	34900000	100	43.619	97.8624	0	-0.00376646757712684	TRUE
1:34900001-35000000	1	34900001	35000000	100	43.323	94.5751	0	-0.00602122041169262	TRUE
1:35000001-35100000	1	35000001	35100000	100	43.453	84.5393	0	0.0360358564385741	TRUE
1:35100001-35200000	1	35100001	35200000	100	45.249	92.7713	0	0.024574306395294	TRUE
1:35200001-35300000	1	35200001	35300000	100	48.07	94.0205	0	-0.00365993299000972	TRUE
1:35300001-35400000	1	35300001	35400000	100	48.886	94.0324	0	-0.0185240593849571	TRUE
1:35400001-35500000	1	35400001	35500000	100	40.806	82.1199	0	-0.0420323919248561	TRUE
1:35500001-35600000	1	35500001	35600000	100	42.361	71.3126	0	0.00566795839233181	TRUE
1:35600001-35700000	1	35600001	35700000	100	43.328	71.7245	0	-0.0089980594577776	TRUE
1:35700001-35800000	1	35700001	35800000	100	40.684	82.0966	0	-0.0585998250857683	TRUE
1:35800001-35900000	1	35800001	35900000	100	38.53	85.84	0	-0.0194425460060872	TRUE
1:35900001-36000000	1	35900001	36000000	100	41.73	86.416	0	0.0322198520847399	TRUE
1:36000001-36100000	1	36000001	36100000	100	46.061	90.2967	0	-0.0282311402576075	TRUE
1:36100001-36200000	1	36100001	36200000	100	46.289	84.2467	0	0.0143227472618699	TRUE
1:36200001-36300000	1	36200001	36300000	100	42.744	79.7101	0	-0.0191116194815629	TRUE
1:36300001-36400000	1	36300001	36400000	100	43.963	86.4109	0	0.0173320422171425	TRUE
1:36400001-36500000	1	36400001	36500000	100	38.261	83.6053	0	-0.0285235688108434	TRUE
1:36500001-36600000	1	36500001	36600000	100	48.196	84.1412	0	-0.0495809791563753	TRUE
1:36600001-36700000	1	36600001	36700000	100	49.957	78.3463	0	0.0251405371890987	TRUE
1:36700001-36800000	1	36700001	36800000	100	46.285	79.7947	0	-0.0343694774719658	TRUE
1:36800001-36900000	1	36800001	36900000	100	50.111	85.2614	0	0.0462649458063554	TRUE
1:36900001-37000000	1	36900001	37000000	100	48.588	85.7065	0	0.049015295435027	TRUE
1:37000001-37100000	1	37000001	37100000	100	48.554	94.1488	0	0.0384123433562562	TRUE
1:37100001-37200000	1	37100001	37200000	100	48.096	94.0113	0	0.0238827342854366	TRUE
1:37200001-37300000	1	37200001	37300000	100	49.246	94.9847	0	0.0205211139995434	TRUE
1:37300001-37400000	1	37300001	37400000	100	48.019	96.9226	0.063	-0.00030624979453131	TRUE
1:37400001-37500000	1	37400001	37500000	100	50.81	96.6699	0	0.033702343718863	TRUE
1:37500001-37600000	1	37500001	37600000	100	49.416	95.284	0	0.0359904124541749	TRUE
1:37600001-37700000	1	37600001	37700000	100	41.556	88.5754	0	0.00746253343897452	TRUE
1:37700001-37800000	1	37700001	37800000	100	49.167	96.9898	0	0.0223800949959134	TRUE
1:37800001-37900000	1	37800001	37900000	100	47.214	83.9181	0	0.0405530935419515	TRUE
1:37900001-38000000	1	37900001	38000000	100	48.137	82.6713	0	-0.0615061286773801	TRUE
1:38000001-38100000	1	38000001	38100000	100	46.346	87.4676	0.076	0.0525482466667164	TRUE
1:38100001-38200000	1	38100001	38200000	100	50.227	90.3956	0	0.0372796945250471	TRUE
1:38200001-38300000	1	38200001	38300000	100	47.047	85.7455	0	-0.0586813710233622	TRUE
1:38300001-38400000	1	38300001	38400000	100	45.379	75.593	0	0.0452224942711527	TRUE
1:38400001-38500000	1	38400001	38500000	100	48.708	77.3864	0	0.0459836062899438	TRUE
1:38500001-38600000	1	38500001	38600000	100	51.063	94.4665	0	0.023836901890942	TRUE
1:38600001-38700000	1	38600001	38700000	100	46.999	90.8304	0	0.0509093534579258	TRUE
1:38700001-38800000	1	38700001	38800000	100	45.359	94.7841	0	0.00179081552985705	TRUE
1:38800001-38900000	1	38800001	38900000	100	41.684	87.849	0	0.0276938148469213	TRUE
1:38900001-39000000	1	38900001	39000000	100	43.66	93.0404	0	0.0312218548413753	TRUE
1:39000001-39100000	1	39000001	39100000	100	45.369	90.9461	0	0.0177194858219386	TRUE
1:39100001-39200000	1	39100001	39200000	100	44.043	90.7276	0	0.0444153302459563	TRUE
1:39200001-39300000	1	39200001	39300000	100	45.99	89.3479	0	0.0131364073389043	TRUE
1:39300001-39400000	1	39300001	39400000	100	43.266	78.996	0.048	0.00134000766998643	TRUE
1:39400001-39500000	1	39400001	39500000	100	45.647	70.3599	0	0.0304320214046108	TRUE
1:39500001-39600000	1	39500001	39600000	100	46.268	76.8014	0	0.00027928263216026	TRUE
1:39600001-39700000	1	39600001	39700000	100	42.789	83.3953	0	0.0296714844204948	TRUE
1:39700001-39800000	1	39700001	39800000	100	41.028	87.5806	0	0.0277386658424664	TRUE
1:39800001-39900000	1	39800001	39900000	100	42.101	85.9193	0	0.0196793187133325	TRUE
1:39900001-40000000	1	39900001	40000000	100	47.542	81.1488	0	-0.048848157295	TRUE
1:40000001-40100000	1	40000001	40100000	100	47.834	80.2273	0	0.0280542990521655	TRUE
1:40100001-40200000	1	40100001	40200000	100	48.018	90.5808	0	0.00955525951732361	TRUE
1:40200001-40300000	1	40200001	40300000	100	49.782	78.7877	0	-0.0582287590366141	TRUE
1:40300001-40400000	1	40300001	40400000	100	45.42	82.2888	0	0.0300626788959294	TRUE
1:40400001-40500000	1	40400001	40500000	100	46.333	79.4839	0	0.0246896894003098	TRUE
1:40500001-40600000	1	40500001	40600000	100	42.769	83.5336	0	-0.0127987522662175	TRUE
1:40600001-40700000	1	40600001	40700000	100	40.252	84.2323	0	0.00783479535946363	TRUE
1:40700001-40800000	1	40700001	40800000	100	44.834	84.0379	0	-0.00411582048678222	TRUE
1:40800001-40900000	1	40800001	40900000	100	42.395	82.1867	0	0.0398684326349057	TRUE
1:40900001-41000000	1	40900001	41000000	100	41.863	81.8844	0	0.00245039472039088	TRUE
1:41000001-41100000	1	41000001	41100000	100	43.371	78.6008	0	0.00421681448232003	TRUE
1:41100001-41200000	1	41100001	41200000	100	46.02	87.8024	0	0.012197714113795	TRUE
1:41200001-41300000	1	41200001	41300000	100	50.286	94.1557	0	-0.0124034583454874	TRUE
1:41300001-41400000	1	41300001	41400000	100	48.266	87.8377	0	-0.0121321732938753	TRUE
1:41400001-41500000	1	41400001	41500000	100	46.684	86.7625	0	0.00219886024600224	TRUE
1:41500001-41600000	1	41500001	41600000	100	39.875	83.184	0	0.0310667964995259	TRUE
1:41600001-41700000	1	41600001	41700000	100	38.213	82.71	0	0.0520330850835145	TRUE
1:41700001-41800000	1	41700001	41800000	100	45.542	91.0779	0	0.0145859584785974	TRUE
1:41800001-41900000	1	41800001	41900000	100	52.678	96.4953	0	0.0167187832267035	TRUE
1:41900001-42000000	1	41900001	42000000	100	53.515	97.2008	0	0.0435535448933773	TRUE
1:42000001-42100000	1	42000001	42100000	100	47.836	91.023	0	0.0468119830797534	TRUE
1:42100001-42200000	1	42100001	42200000	100	49.615	97.7738	0	0.0482577028732034	TRUE
1:42200001-42300000	1	42200001	42300000	100	46.924	94.7977	0	0.0395032502250336	TRUE
1:42300001-42400000	1	42300001	42400000	100	44.006	95.1825	0	0.0403740435677425	TRUE
1:42400001-42500000	1	42400001	42500000	100	40.991	85.5546	0	0.0642204981837122	TRUE
1:42500001-42600000	1	42500001	42600000	100	40.278	85.4769	0	0.0368180913480493	TRUE
1:42600001-42700000	1	42600001	42700000	100	43.364	92.237	0	-0.00650778558111742	TRUE
1:42700001-42800000	1	42700001	42800000	100	38.076	87.718	0.173	0.0126116655395599	TRUE
1:42800001-42900000	1	42800001	42900000	100	43.319	88.1335	0	0.0122377669961411	TRUE
1:42900001-43000000	1	42900001	43000000	100	40.055	86.415	0	0.0171274528989867	TRUE
1:43000001-43100000	1	43000001	43100000	100	39.541	82.6591	0.401	-0.0286342716329047	TRUE
1:43100001-43200000	1	43100001	43200000	100	42.444	85.6247	0	-0.0194538788231792	TRUE
1:43200001-43300000	1	43200001	43300000	100	46.783	87.7895	0.18	-0.013113441257591	TRUE
1:43300001-43400000	1	43300001	43400000	100	44.255	85.0789	0	-0.0269288642746051	TRUE
1:43400001-43500000	1	43400001	43500000	100	49.018	84.8103	0	0.0152004493925494	TRUE
1:43500001-43600000	1	43500001	43600000	100	44.566	76.194	0	0.0483412476164213	TRUE
1:43600001-43700000	1	43600001	43700000	100	43.447	89.2879	0	0.0182079293928107	TRUE
1:43700001-43800000	1	43700001	43800000	100	49.235	88.2913	0	-0.00413472782850316	TRUE
1:43800001-43900000	1	43800001	43900000	100	48.467	88.8292	0	0.0327996529184001	TRUE
1:43900001-44000000	1	43900001	44000000	100	47.065	88.8065	0	-0.0191063869386148	TRUE
1:44000001-44100000	1	44000001	44100000	100	54.773	93.6722	0	0.0540219890048264	TRUE
1:44100001-44200000	1	44100001	44200000	100	46.159	83.4025	0	0.0447744614153729	TRUE
1:44200001-44300000	1	44200001	44300000	100	41.466	90.7042	0	0.0105004919180807	TRUE
1:44300001-44400000	1	44300001	44400000	100	47.612	90.5399	0	0.0132010729994914	TRUE
1:44400001-44500000	1	44400001	44500000	100	54.829	93.9775	0	0.0364421492241805	TRUE
1:44500001-44600000	1	44500001	44600000	100	44.37	85.096	0	-0.0300594353512293	TRUE
1:44600001-44700000	1	44600001	44700000	100	43.344	85.9629	0	-0.0389854714056612	TRUE
1:44700001-44800000	1	44700001	44800000	100	48.459	97.6684	0	0.0414511397186919	TRUE
1:44800001-44900000	1	44800001	44900000	100	44.528	92.0365	0	0.0063803352987124	TRUE
1:44900001-45000000	1	44900001	45000000	100	43.787	87.7708	0	0.0158772937698038	TRUE
1:45000001-45100000	1	45000001	45100000	100	49.628	91.1491	0	0.06969235754174	TRUE
1:45100001-45200000	1	45100001	45200000	100	49.053	85.8224	0	0.0392387158525488	TRUE
1:45200001-45300000	1	45200001	45300000	100	51.174	79.0813	0	0.00337302508785708	TRUE
1:45300001-45400000	1	45300001	45400000	100	44.184	80.025	0	0.00549937637350972	TRUE
1:45400001-45500000	1	45400001	45500000	100	44.111	79.7609	0	-0.0216117574422564	TRUE
1:45500001-45600000	1	45500001	45600000	100	41.357	76.7208	0	0.0138157205715975	TRUE
1:45600001-45700000	1	45600001	45700000	100	39.801	77.4846	0	0.0551707457906255	TRUE
1:45700001-45800000	1	45700001	45800000	100	44.734	73.8472	0	0.0118683923778837	TRUE
1:45800001-45900000	1	45800001	45900000	100	43.189	81.1283	0	0.0103769277492974	TRUE
1:45900001-46000000	1	45900001	46000000	100	44.361	75.911	0	-0.0197994737155715	TRUE
1:46000001-46100000	1	46000001	46100000	100	45.869	76.4033	0	0.0308638612763759	TRUE
1:46100001-46200000	1	46100001	46200000	100	41.593	80.739	0	-0.00711280691278882	TRUE
1:46200001-46300000	1	46200001	46300000	100	43.357	76.1207	0	0.00230420290798905	TRUE
1:46300001-46400000	1	46300001	46400000	100	39.259	85.751	0	-0.0194657149314582	TRUE
1:46400001-46500000	1	46400001	46500000	100	42.492	83.6649	0	0.0522149787523141	TRUE
1:46500001-46600000	1	46500001	46600000	100	41.041	85.8259	0	-0.00101162824415257	TRUE
1:46600001-46700000	1	46600001	46700000	100	47.893	84.5321	0	0.0379282338865478	TRUE
1:46700001-46800000	1	46700001	46800000	100	47.457	75.0878	0	0.0543412952419799	TRUE
1:46800001-46900000	1	46800001	46900000	100	49.106	77.0976	0	0.0631520843279619	TRUE
1:46900001-47000000	1	46900001	47000000	100	53.302	93.7234	0.098	0.0191929016429386	TRUE
1:47000001-47100000	1	47000001	47100000	100	49.002	91.9621	0	0.0368775731191232	TRUE
1:47100001-47200000	1	47100001	47200000	100	41.404	86.1972	0	0.0592671772374391	TRUE
1:47200001-47300000	1	47200001	47300000	100	43.32	76.0616	0	0.0782254384851409	TRUE
1:47300001-47400000	1	47300001	47400000	100	40.31	56.5614	0	NA	TRUE
1:47400001-47500000	1	47400001	47500000	100	42.27	67.2049	0	NA	TRUE
1:47500001-47600000	1	47500001	47600000	100	38.742	58.7423	0	NA	TRUE
1:47600001-47700000	1	47600001	47700000	100	48.138	78.9656	0	-0.0136599896328268	TRUE
1:47700001-47800000	1	47700001	47800000	100	42.269	80.1167	0	-0.0415056875636127	TRUE
1:47800001-47900000	1	47800001	47900000	100	45.065	83.2979	0	-0.0106903797160921	TRUE
1:47900001-48000000	1	47900001	48000000	100	47.961	94.378	0	-0.0232112824873443	TRUE
1:48000001-48100000	1	48000001	48100000	100	47.416	92.1376	0	0.0158775006955829	TRUE
1:48100001-48200000	1	48100001	48200000	100	47.71	96.3486	0	-0.00923614729029215	TRUE
1:48200001-48300000	1	48200001	48300000	100	50.255	97.8467	0	0.00503115650723873	TRUE
1:48300001-48400000	1	48300001	48400000	100	47.867	97.6066	0	0.00421940523690156	TRUE
1:48400001-48500000	1	48400001	48500000	100	45.932	91.5259	0	0.00874073507742923	TRUE
1:48500001-48600000	1	48500001	48600000	100	44.006	90.9831	0	0.00411157024149622	TRUE
1:48600001-48700000	1	48600001	48700000	100	42.392	77.8074	0	0.0140537399076893	TRUE
1:48700001-48800000	1	48700001	48800000	100	39.522	78.9434	0	0.00785133548632377	TRUE
1:48800001-48900000	1	48800001	48900000	100	36.453	84.6723	0	-0.0154229194798211	TRUE
1:48900001-49000000	1	48900001	49000000	100	40.772	79.5541	0	-0.0314554105538507	TRUE
1:49000001-49100000	1	49000001	49100000	100	43.645	95.0992	0	0.0248309718507063	TRUE
1:49100001-49200000	1	49100001	49200000	100	45.177	98.6727	0	0.0106763978280493	TRUE
1:49200001-49300000	1	49200001	49300000	100	42.439	95.1544	0	0.0197079093733199	TRUE
1:49300001-49400000	1	49300001	49400000	100	39.629	95.4157	0	-0.0104992142738701	TRUE
1:49400001-49500000	1	49400001	49500000	100	39.895	90.4027	0	0.0410371806155179	TRUE
1:49500001-49600000	1	49500001	49600000	100	38.88	80.4745	0	0.0470070764246601	TRUE
1:49600001-49700000	1	49600001	49700000	100	38.218	93.1974	0	0.0284989145585407	TRUE
1:49700001-49800000	1	49700001	49800000	100	37.824	80.173	0	-0.00979024569181031	TRUE
1:49800001-49900000	1	49800001	49900000	100	37.604	91.3977	0	0.0034379463502473	TRUE
1:49900001-50000000	1	49900001	50000000	100	36.65	87.6755	0	-0.0290331876717688	TRUE
1:50000001-50100000	1	50000001	50100000	100	38.919	75.0795	0	0.0168541018262278	TRUE
1:50100001-50200000	1	50100001	50200000	100	35.699	85.2393	0	0.00463065822854547	TRUE
1:50200001-50300000	1	50200001	50300000	100	36.465	81.321	0	0.0321606836053417	TRUE
1:50300001-50400000	1	50300001	50400000	100	37.683	77.1441	0	-0.0183078487323303	TRUE
1:50400001-50500000	1	50400001	50500000	100	37.003	81.8052	0	-0.0292241072390655	TRUE
1:50500001-50600000	1	50500001	50600000	100	38.954	95.9641	0	0.0274116632255087	TRUE
1:50600001-50700000	1	50600001	50700000	100	41.75	93.6739	0	0.0250925266328672	TRUE
1:50700001-50800000	1	50700001	50800000	100	44.99	93.0954	0	0.0493315686925803	TRUE
1:50800001-50900000	1	50800001	50900000	100	44.774	85.7458	0	-0.0660539981637016	TRUE
1:50900001-51000000	1	50900001	51000000	100	38.693	90.5674	0	0.0251114551134479	TRUE
1:51000001-51100000	1	51000001	51100000	100	37.626	89.6484	0	0.00503706972395424	TRUE
1:51100001-51200000	1	51100001	51200000	100	39.049	81.4265	0	-0.0109739714008548	TRUE
1:51200001-51300000	1	51200001	51300000	100	37.655	84.548	0	0.00291970171159572	TRUE
1:51300001-51400000	1	51300001	51400000	100	37.608	76.7356	0	0.0567381571974138	TRUE
1:51400001-51500000	1	51400001	51500000	100	39.54	84.2603	0	-0.0129830435665807	TRUE
1:51500001-51600000	1	51500001	51600000	100	39.302	86.1409	0	-0.0247681753222807	TRUE
1:51600001-51700000	1	51600001	51700000	100	41.506	77.4551	0	0.00514130380596411	TRUE
1:51700001-51800000	1	51700001	51800000	100	46.585	88.5007	0	-0.0163986220896207	TRUE
1:51800001-51900000	1	51800001	51900000	100	40.383	82.9689	0	0.0248386426565941	TRUE
1:51900001-52000000	1	51900001	52000000	100	38.396	84.3113	0	0.0200117200913229	TRUE
1:52000001-52100000	1	52000001	52100000	100	42.787	84.5068	0	0.0128628924047509	TRUE
1:52100001-52200000	1	52100001	52200000	100	39.606	87.6269	0	0.0176408089792647	TRUE
1:52200001-52300000	1	52200001	52300000	100	37.678	92.2151	0	0.0382132766666231	TRUE
1:52300001-52400000	1	52300001	52400000	100	42.307	86.6162	0	0.00675971307954903	TRUE
1:52400001-52500000	1	52400001	52500000	100	44.574	83.57	0	0.0054141298914081	TRUE
1:52500001-52600000	1	52500001	52600000	100	42.437	77.7691	0	-0.00423919889104157	TRUE
1:52600001-52700000	1	52600001	52700000	100	41.867	76.4873	0	0.0204614501547781	TRUE
1:52700001-52800000	1	52700001	52800000	100	39.771	83.9663	0	-0.0127578254270846	TRUE
1:52800001-52900000	1	52800001	52900000	100	44.526	84.5557	0	0.0115407953407011	TRUE
1:52900001-53000000	1	52900001	53000000	100	37.939	87.1155	0	-0.00787295661576942	TRUE
1:53000001-53100000	1	53000001	53100000	100	44.278	84.6235	0	-0.0390728849152075	TRUE
1:53100001-53200000	1	53100001	53200000	100	45.356	80.4005	0	0.00484376264542008	TRUE
1:53200001-53300000	1	53200001	53300000	100	41.28	77.3764	0	-0.0345540453100105	TRUE
1:53300001-53400000	1	53300001	53400000	100	44.813	80.1385	0	-0.0322405662743758	TRUE
1:53400001-53500000	1	53400001	53500000	100	39.971	78.0202	0	-0.0251157382316341	TRUE
